FUND NAME,FINANCIAL TYPE,INSTRUMENT IDENTIFIER,YEAR,MONTH,PRICE BREAK
Magnum,Government Bond,US9128283R96,2023,5,0.0
Magnum,Government Bond,US9128283R96,2023,6,0.0
Magnum,Government Bond,US9128283R96,2023,7,0.0
Magnum,Government Bond,US9128283R96,2023,8,0.0
Magnum,Government Bond,US9128283R96,2022,9,0.0
Magnum,Government Bond,US9128283R96,2022,10,-12.557000000000016
Magnum,Government Bond,US9128283R96,2022,11,0.0
Magnum,Government Bond,US9128283R96,2022,12,0.0
Magnum,Government Bond,US912828B253,2023,1,0.0
Virtous,Government Bond,US912828B253,2023,1,0.0
Gohen,Government Bond,US912828B253,2023,1,0.0
Magnum,Government Bond,US912828B253,2023,2,0.0
Gohen,Government Bond,US912828B253,2023,2,0.0
Virtous,Government Bond,US912828B253,2023,2,0.0
Magnum,Government Bond,US912828B253,2023,3,0.0
Gohen,Government Bond,US912828B253,2023,3,0.0
Virtous,Government Bond,US912828B253,2023,3,0.0
Magnum,Government Bond,US912828B253,2023,4,0.0
Gohen,Government Bond,US912828B253,2023,4,0.0
Virtous,Government Bond,US912828B253,2023,4,0.0
Magnum,Government Bond,US912828B253,2023,5,0.0
Gohen,Government Bond,US912828B253,2023,5,0.0
Virtous,Government Bond,US912828B253,2023,5,0.0
Magnum,Government Bond,US912828B253,2023,6,0.0
Gohen,Government Bond,US912828B253,2023,6,0.0
Virtous,Government Bond,US912828B253,2023,6,0.0
Magnum,Government Bond,US912828B253,2023,7,0.0
Gohen,Government Bond,US912828B253,2023,7,0.0
Virtous,Government Bond,US912828B253,2023,7,0.0
Magnum,Government Bond,US912828B253,2023,8,0.0
Gohen,Government Bond,US912828B253,2023,8,0.0
Virtous,Government Bond,US912828B253,2023,8,0.0
Magnum,Government Bond,US912828B253,2022,9,0.0
Virtous,Government Bond,US912828B253,2022,9,0.0
Gohen,Government Bond,US912828B253,2022,9,0.0
Magnum,Government Bond,US912828B253,2022,10,-12.637
Gohen,Government Bond,US912828B253,2022,10,-12.637
Virtous,Government Bond,US912828B253,2022,10,-12.637
Magnum,Government Bond,US912828B253,2022,11,0.0
Gohen,Government Bond,US912828B253,2022,11,0.0
Virtous,Government Bond,US912828B253,2022,11,0.0
Magnum,Government Bond,US912828B253,2022,12,0.0
Virtous,Government Bond,US912828B253,2022,12,0.0
Gohen,Government Bond,US912828B253,2022,12,0.0
Magnum,Government Bond,US912828WU04,2023,1,0.0
Virtous,Government Bond,US912828WU04,2023,1,0.0
Magnum,Government Bond,US912828WU04,2023,2,0.0
Virtous,Government Bond,US912828WU04,2023,2,0.0
Magnum,Government Bond,US912828WU04,2023,3,0.0
Virtous,Government Bond,US912828WU04,2023,3,0.0
Magnum,Government Bond,US912828WU04,2023,4,0.0
Virtous,Government Bond,US912828WU04,2023,4,0.0
Magnum,Government Bond,US912828WU04,2023,5,0.0
Virtous,Government Bond,US912828WU04,2023,5,0.0
Magnum,Government Bond,US912828WU04,2023,6,0.0
Virtous,Government Bond,US912828WU04,2023,6,0.0
Magnum,Government Bond,US912828WU04,2023,7,0.0
Virtous,Government Bond,US912828WU04,2023,7,0.0
Magnum,Government Bond,US912828WU04,2023,8,0.0
Virtous,Government Bond,US912828WU04,2023,8,0.0
Magnum,Government Bond,US912828WU04,2022,9,0.0
Virtous,Government Bond,US912828WU04,2022,9,0.0
Magnum,Government Bond,US912828WU04,2022,10,-12.435999999999993
Virtous,Government Bond,US912828WU04,2022,10,-12.435999999999993
Magnum,Government Bond,US912828WU04,2022,11,0.0
Virtous,Government Bond,US912828WU04,2022,11,0.0
Magnum,Government Bond,US912828WU04,2022,12,0.0
Virtous,Government Bond,US912828WU04,2022,12,0.0
Virtous,Government Bond,US912828Z377,2023,1,0.0
Virtous,Government Bond,US912828Z377,2023,2,0.0
Virtous,Government Bond,US912828Z377,2023,3,0.0
Virtous,Government Bond,US912828Z377,2023,4,0.0
Virtous,Government Bond,US912828Z377,2023,5,0.0
Virtous,Government Bond,US912828Z377,2023,6,0.0
Virtous,Government Bond,US912828Z377,2023,7,0.0
Virtous,Government Bond,US912828Z377,2023,8,0.0
Virtous,Government Bond,US912828Z377,2022,9,0.0
Virtous,Government Bond,US912828Z377,2022,10,-11.939999999999998
Virtous,Government Bond,US912828Z377,2022,11,0.0
Virtous,Government Bond,US912828Z377,2022,12,0.0
Magnum,Government Bond,US91282CCA71,2023,1,0.0
Magnum,Government Bond,US91282CCA71,2023,2,0.0
Magnum,Government Bond,US91282CCA71,2023,3,0.0
Magnum,Government Bond,US91282CCA71,2023,4,0.0
Magnum,Government Bond,US91282CCA71,2023,5,0.0
Magnum,Government Bond,US91282CCA71,2023,6,0.0
Magnum,Government Bond,US91282CCA71,2023,7,0.0
Magnum,Government Bond,US91282CCA71,2023,8,0.0
Magnum,Government Bond,US91282CCA71,2022,9,0.0
Magnum,Government Bond,US91282CCA71,2022,10,-11.388999999999996
Magnum,Government Bond,US91282CCA71,2022,11,0.0
Magnum,Government Bond,US91282CCA71,2022,12,0.0
Catalysm,Equities,USB,2023,1,0.0
Catalysm,Equities,USB,2023,2,0.0
Catalysm,Equities,USB,2023,3,0.0
Catalysm,Equities,USB,2023,4,0.0
Catalysm,Equities,USB,2023,5,0.0
Catalysm,Equities,USB,2023,6,0.0
Catalysm,Equities,USB,2023,7,0.0
Catalysm,Equities,USB,2023,8,0.0
Catalysm,Equities,USB,2022,9,0.0
Catalysm,Equities,USB,2022,10,-4.080999999999996
Catalysm,Equities,USB,2022,11,0.0
Catalysm,Equities,USB,2022,12,0.0
Virtous,Equities,VFC,2023,1,0.0
Virtous,Equities,VFC,2023,2,0.0
Virtous,Equities,VFC,2023,3,0.0
Virtous,Equities,VFC,2023,4,0.0
Virtous,Equities,VFC,2023,5,0.0
Virtous,Equities,VFC,2023,6,0.0
Virtous,Equities,VFC,2023,7,0.0
Virtous,Equities,VFC,2023,8,0.0
Virtous,Equities,VFC,2022,9,0.0
Virtous,Equities,VFC,2022,10,-2.6980000000000004
Virtous,Equities,VFC,2022,11,0.0
Virtous,Equities,VFC,2022,12,0.0
Trustmind,Equities,VICI,2023,1,0.0
Whitestone,Equities,VICI,2023,1,0.0
Trustmind,Equities,VICI,2023,2,0.0
Whitestone,Equities,VICI,2023,2,0.0
Trustmind,Equities,VICI,2023,3,0.0
Whitestone,Equities,VICI,2023,3,0.0
Trustmind,Equities,VICI,2023,4,0.0
Whitestone,Equities,VICI,2023,4,0.0
Whitestone,Equities,VICI,2023,5,0.0
Trustmind,Equities,VICI,2023,5,0.0
Trustmind,Equities,VICI,2023,6,0.0
Whitestone,Equities,VICI,2023,6,0.0
Trustmind,Equities,VICI,2023,7,0.0
Whitestone,Equities,VICI,2023,7,0.0
Trustmind,Equities,VICI,2023,8,0.0
Whitestone,Equities,VICI,2023,8,0.0
Trustmind,Equities,VICI,2022,9,0.0
Whitestone,Equities,VICI,2022,9,0.0
Trustmind,Equities,VICI,2022,10,-3.0869999999999997
Whitestone,Equities,VICI,2022,10,-3.0869999999999997
Trustmind,Equities,VICI,2022,11,0.0
Whitestone,Equities,VICI,2022,11,0.0
Trustmind,Equities,VICI,2022,12,0.0
Whitestone,Equities,VICI,2022,12,0.0
Leeder,Equities,VLO,2023,1,0.0
Magnum,Equities,VLO,2023,1,0.0
Wallington,Equities,VLO,2023,1,0.0
Leeder,Equities,VLO,2023,2,0.0
Magnum,Equities,VLO,2023,2,0.0
Wallington,Equities,VLO,2023,2,0.0
Leeder,Equities,VLO,2023,3,0.0
Magnum,Equities,VLO,2023,3,0.0
Wallington,Equities,VLO,2023,3,0.0
Leeder,Equities,VLO,2023,4,0.0
Magnum,Equities,VLO,2023,4,0.0
Wallington,Equities,VLO,2023,4,0.0
Leeder,Equities,VLO,2023,5,0.0
Magnum,Equities,VLO,2023,5,0.0
Wallington,Equities,VLO,2023,5,0.0
Leeder,Equities,VLO,2023,6,0.0
Magnum,Equities,VLO,2023,6,0.0
Wallington,Equities,VLO,2023,6,0.0
Leeder,Equities,VLO,2023,7,0.0
Magnum,Equities,VLO,2023,7,0.0
Wallington,Equities,VLO,2023,7,0.0
Leeder,Equities,VLO,2023,8,0.0
Magnum,Equities,VLO,2023,8,0.0
Wallington,Equities,VLO,2023,8,0.0
Leeder,Equities,VLO,2022,9,0.0
Magnum,Equities,VLO,2022,9,0.0
Wallington,Equities,VLO,2022,9,0.0
Leeder,Equities,VLO,2022,10,-12.166999999999987
Magnum,Equities,VLO,2022,10,-12.166999999999987
Wallington,Equities,VLO,2022,10,-12.166999999999987
Leeder,Equities,VLO,2022,11,0.0
Magnum,Equities,VLO,2022,11,0.0
Wallington,Equities,VLO,2022,11,0.0
Leeder,Equities,VLO,2022,12,0.0
Magnum,Equities,VLO,2022,12,0.0
Wallington,Equities,VLO,2022,12,0.0
Trustmind,Equities,VMC,2023,1,0.0
Trustmind,Equities,VMC,2023,2,0.0
Trustmind,Equities,VMC,2023,3,0.0
Trustmind,Equities,VMC,2023,4,0.0
Trustmind,Equities,VMC,2023,5,0.0
Trustmind,Equities,VMC,2023,6,0.0
Trustmind,Equities,VMC,2023,7,0.0
Trustmind,Equities,VMC,2023,8,0.0
Trustmind,Equities,VMC,2022,9,0.0
Trustmind,Equities,VMC,2022,10,-16.22800000000001
Trustmind,Equities,VMC,2022,11,0.0
Trustmind,Equities,VMC,2022,12,0.0
Leeder,Equities,VRSK,2023,1,0.0
Whitestone,Equities,VRSK,2023,1,0.0
Leeder,Equities,VRSK,2023,2,0.0
Whitestone,Equities,VRSK,2023,2,0.0
Leeder,Equities,VRSK,2023,3,0.0
Whitestone,Equities,VRSK,2023,3,0.0
Leeder,Equities,VRSK,2023,4,0.0
Whitestone,Equities,VRSK,2023,4,0.0
Leeder,Equities,VRSK,2023,5,0.0
Whitestone,Equities,VRSK,2023,5,0.0
Leeder,Equities,VRSK,2023,6,0.0
Whitestone,Equities,VRSK,2023,6,0.0
Leeder,Equities,VRSK,2023,7,0.0
Whitestone,Equities,VRSK,2023,7,0.0
Leeder,Equities,VRSK,2023,8,0.0
Whitestone,Equities,VRSK,2023,8,0.0
Leeder,Equities,VRSK,2022,9,0.0
Whitestone,Equities,VRSK,2022,9,0.0
Leeder,Equities,VRSK,2022,10,-18.18900000000002
Whitestone,Equities,VRSK,2022,10,-18.18900000000002
Leeder,Equities,VRSK,2022,11,0.0
Whitestone,Equities,VRSK,2022,11,0.0
Leeder,Equities,VRSK,2022,12,0.0
Whitestone,Equities,VRSK,2022,12,0.0
Wallington,Equities,VRSN,2023,1,0.0
Virtous,Equities,VRSN,2023,1,0.0
Wallington,Equities,VRSN,2023,2,0.0
Virtous,Equities,VRSN,2023,2,0.0
Wallington,Equities,VRSN,2023,3,0.0
Virtous,Equities,VRSN,2023,3,0.0
Wallington,Equities,VRSN,2023,4,0.0
Virtous,Equities,VRSN,2023,4,0.0
Wallington,Equities,VRSN,2023,5,0.0
Virtous,Equities,VRSN,2023,5,0.0
Wallington,Equities,VRSN,2023,6,0.0
Virtous,Equities,VRSN,2023,6,0.0
Wallington,Equities,VRSN,2023,7,0.0
Virtous,Equities,VRSN,2023,7,0.0
Wallington,Equities,VRSN,2023,8,0.0
Virtous,Equities,VRSN,2023,8,0.0
Wallington,Equities,VRSN,2022,9,0.0
Virtous,Equities,VRSN,2022,9,0.0
Wallington,Equities,VRSN,2022,10,-20.045999999999992
Virtous,Equities,VRSN,2022,10,-20.045999999999992
Wallington,Equities,VRSN,2022,11,0.0
Virtous,Equities,VRSN,2022,11,0.0
Wallington,Equities,VRSN,2022,12,0.0
Virtous,Equities,VRSN,2022,12,0.0
Virtous,Equities,VRTX,2023,1,0.0
Virtous,Equities,VRTX,2023,2,0.0
Virtous,Equities,VRTX,2023,3,0.0
Virtous,Equities,VRTX,2023,4,0.0
Virtous,Equities,VRTX,2023,5,0.0
Virtous,Equities,VRTX,2023,6,0.0
Virtous,Equities,VRTX,2023,7,0.0
Virtous,Equities,VRTX,2023,8,0.0
Virtous,Equities,VRTX,2022,9,0.0
Virtous,Equities,VRTX,2022,10,-31.19999999999999
Virtous,Equities,VRTX,2022,11,0.0
Virtous,Equities,VRTX,2022,12,0.0
Wallington,Equities,VTRS,2023,1,0.0
Virtous,Equities,VTRS,2023,1,0.0
Gohen,Equities,VTRS,2023,1,0.0
Wallington,Equities,VTRS,2023,2,0.0
Gohen,Equities,VTRS,2023,2,0.0
Virtous,Equities,VTRS,2023,2,0.0
Wallington,Equities,VTRS,2023,3,0.0
Gohen,Equities,VTRS,2023,3,0.0
Virtous,Equities,VTRS,2023,3,0.0
Wallington,Equities,VTRS,2023,4,0.0
Gohen,Equities,VTRS,2023,4,0.0
Virtous,Equities,VTRS,2023,4,0.0
Wallington,Equities,VTRS,2023,5,0.0
Gohen,Equities,VTRS,2023,5,0.0
Virtous,Equities,VTRS,2023,5,0.0
Wallington,Equities,VTRS,2023,6,0.0
Gohen,Equities,VTRS,2023,6,0.0
Virtous,Equities,VTRS,2023,6,0.0
Wallington,Equities,VTRS,2023,7,0.0
Gohen,Equities,VTRS,2023,7,0.0
Virtous,Equities,VTRS,2023,7,0.0
Wallington,Equities,VTRS,2023,8,0.0
Gohen,Equities,VTRS,2023,8,0.0
Virtous,Equities,VTRS,2023,8,0.0
Wallington,Equities,VTRS,2022,9,0.0
Virtous,Equities,VTRS,2022,9,0.0
Gohen,Equities,VTRS,2022,9,0.0
Wallington,Equities,VTRS,2022,10,-0.968
Gohen,Equities,VTRS,2022,10,-0.968
Virtous,Equities,VTRS,2022,10,-0.968
Wallington,Equities,VTRS,2022,11,0.0
Gohen,Equities,VTRS,2022,11,0.0
Virtous,Equities,VTRS,2022,11,0.0
Wallington,Equities,VTRS,2022,12,0.0
Virtous,Equities,VTRS,2022,12,0.0
Gohen,Equities,VTRS,2022,12,0.0
Trustmind,Equities,VZ,2023,1,0.0
Virtous,Equities,VZ,2023,1,0.0
Trustmind,Equities,VZ,2023,2,0.0
Virtous,Equities,VZ,2023,2,0.0
Trustmind,Equities,VZ,2023,3,0.0
Virtous,Equities,VZ,2023,3,0.0
Trustmind,Equities,VZ,2023,4,0.0
Virtous,Equities,VZ,2023,4,0.0
Trustmind,Equities,VZ,2023,5,0.0
Virtous,Equities,VZ,2023,5,0.0
Trustmind,Equities,VZ,2023,6,0.0
Virtous,Equities,VZ,2023,6,0.0
Trustmind,Equities,VZ,2023,7,0.0
Virtous,Equities,VZ,2023,7,0.0
Trustmind,Equities,VZ,2023,8,0.0
Virtous,Equities,VZ,2023,8,0.0
Trustmind,Equities,VZ,2022,9,0.0
Virtous,Equities,VZ,2022,9,0.0
Trustmind,Equities,VZ,2022,10,-3.5559999999999974
Virtous,Equities,VZ,2022,10,-3.5559999999999974
Trustmind,Equities,VZ,2022,11,0.0
Virtous,Equities,VZ,2022,11,0.0
Trustmind,Equities,VZ,2022,12,0.0
Virtous,Equities,VZ,2022,12,0.0
Wallington,Equities,WAB,2023,1,0.0
Wallington,Equities,WAB,2023,2,0.0
Wallington,Equities,WAB,2023,3,0.0
Wallington,Equities,WAB,2023,4,0.0
Wallington,Equities,WAB,2023,5,0.0
Wallington,Equities,WAB,2023,6,0.0
Wallington,Equities,WAB,2023,7,0.0
Wallington,Equities,WAB,2023,8,0.0
Wallington,Equities,WAB,2022,9,0.0
Wallington,Equities,WAB,2022,10,-9.267999999999986
Wallington,Equities,WAB,2022,11,0.0
Wallington,Equities,WAB,2022,12,0.0
Applebead,Equities,WAT,2023,1,0.0
Applebead,Equities,WAT,2023,2,0.0
Applebead,Equities,WAT,2023,3,0.0
Applebead,Equities,WAT,2023,4,0.0
Applebead,Equities,WAT,2023,5,0.0
Applebead,Equities,WAT,2023,6,0.0
Applebead,Equities,WAT,2023,7,0.0
Applebead,Equities,WAT,2023,8,0.0
Applebead,Equities,WAT,2022,9,0.0
Applebead,Equities,WAT,2022,10,-29.916999999999973
Applebead,Equities,WAT,2022,11,0.0
Applebead,Equities,WAT,2022,12,0.0
Leeder,Equities,WEC,2023,1,0.0
Whitestone,Equities,WEC,2023,1,0.0
Leeder,Equities,WEC,2023,2,0.0
Whitestone,Equities,WEC,2023,2,0.0
Leeder,Equities,WEC,2023,3,0.0
Whitestone,Equities,WEC,2023,3,0.0
Leeder,Equities,WEC,2023,4,0.0
Whitestone,Equities,WEC,2023,4,0.0
Leeder,Equities,WEC,2023,5,0.0
Whitestone,Equities,WEC,2023,5,0.0
Leeder,Equities,WEC,2023,6,0.0
Whitestone,Equities,WEC,2023,6,0.0
Leeder,Equities,WEC,2023,7,0.0
Whitestone,Equities,WEC,2023,7,0.0
Leeder,Equities,WEC,2023,8,0.0
Whitestone,Equities,WEC,2023,8,0.0
Leeder,Equities,WEC,2022,9,0.0
Whitestone,Equities,WEC,2022,9,0.0
Leeder,Equities,WEC,2022,10,-8.829999999999998
Whitestone,Equities,WEC,2022,10,-8.829999999999998
Leeder,Equities,WEC,2022,11,0.0
Whitestone,Equities,WEC,2022,11,0.0
Leeder,Equities,WEC,2022,12,0.0
Whitestone,Equities,WEC,2022,12,0.0
Belaware,Equities,WFC,2023,1,0.0
Belaware,Equities,WFC,2023,2,0.0
Belaware,Equities,WFC,2023,3,0.0
Belaware,Equities,WFC,2023,4,0.0
Belaware,Equities,WFC,2023,5,0.0
Belaware,Equities,WFC,2023,6,0.0
Belaware,Equities,WFC,2023,7,0.0
Belaware,Equities,WFC,2023,8,0.0
Belaware,Equities,WFC,2022,9,0.0
Belaware,Equities,WFC,2022,10,-4.469999999999999
Belaware,Equities,WFC,2022,11,0.0
Belaware,Equities,WFC,2022,12,0.0
Belaware,Equities,WHR,2023,1,0.0
Magnum,Equities,WHR,2023,1,0.0
Wallington,Equities,WHR,2023,1,0.0
Trustmind,Equities,WHR,2023,1,0.0
Virtous,Equities,WHR,2023,1,0.0
Gohen,Equities,WHR,2023,1,0.0
Magnum,Equities,WHR,2023,2,0.0
Belaware,Equities,WHR,2023,2,0.0
Wallington,Equities,WHR,2023,2,0.0
Trustmind,Equities,WHR,2023,2,0.0
Gohen,Equities,WHR,2023,2,0.0
Virtous,Equities,WHR,2023,2,0.0
Belaware,Equities,WHR,2023,3,0.0
Magnum,Equities,WHR,2023,3,0.0
Wallington,Equities,WHR,2023,3,0.0
Trustmind,Equities,WHR,2023,3,0.0
Gohen,Equities,WHR,2023,3,0.0
Virtous,Equities,WHR,2023,3,0.0
Belaware,Equities,WHR,2023,4,0.0
Magnum,Equities,WHR,2023,4,0.0
Wallington,Equities,WHR,2023,4,0.0
Trustmind,Equities,WHR,2023,4,0.0
Gohen,Equities,WHR,2023,4,0.0
Virtous,Equities,WHR,2023,4,0.0
Belaware,Equities,WHR,2023,5,0.0
Magnum,Equities,WHR,2023,5,0.0
Wallington,Equities,WHR,2023,5,0.0
Gohen,Equities,WHR,2023,5,0.0
Trustmind,Equities,WHR,2023,5,0.0
Virtous,Equities,WHR,2023,5,0.0
Belaware,Equities,WHR,2023,6,0.0
Magnum,Equities,WHR,2023,6,0.0
Wallington,Equities,WHR,2023,6,0.0
Trustmind,Equities,WHR,2023,6,0.0
Gohen,Equities,WHR,2023,6,0.0
Virtous,Equities,WHR,2023,6,0.0
Belaware,Equities,WHR,2023,7,0.0
Magnum,Equities,WHR,2023,7,0.0
Wallington,Equities,WHR,2023,7,0.0
Trustmind,Equities,WHR,2023,7,0.0
Gohen,Equities,WHR,2023,7,0.0
Virtous,Equities,WHR,2023,7,0.0
Belaware,Equities,WHR,2023,8,0.0
Magnum,Equities,WHR,2023,8,0.0
Wallington,Equities,WHR,2023,8,0.0
Trustmind,Equities,WHR,2023,8,0.0
Gohen,Equities,WHR,2023,8,0.0
Virtous,Equities,WHR,2023,8,0.0
Belaware,Equities,WHR,2022,9,0.0
Magnum,Equities,WHR,2022,9,0.0
Wallington,Equities,WHR,2022,9,0.0
Trustmind,Equities,WHR,2022,9,0.0
Virtous,Equities,WHR,2022,9,0.0
Gohen,Equities,WHR,2022,9,0.0
Magnum,Equities,WHR,2022,10,-13.135999999999996
Belaware,Equities,WHR,2022,10,-13.135999999999996
Wallington,Equities,WHR,2022,10,-13.135999999999996
Trustmind,Equities,WHR,2022,10,-13.135999999999996
Gohen,Equities,WHR,2022,10,-13.135999999999996
Virtous,Equities,WHR,2022,10,-13.135999999999996
Belaware,Equities,WHR,2022,11,0.0
Magnum,Equities,WHR,2022,11,0.0
Wallington,Equities,WHR,2022,11,0.0
Trustmind,Equities,WHR,2022,11,0.0
Gohen,Equities,WHR,2022,11,0.0
Virtous,Equities,WHR,2022,11,0.0
Magnum,Equities,WHR,2022,12,0.0
Belaware,Equities,WHR,2022,12,0.0
Wallington,Equities,WHR,2022,12,0.0
Trustmind,Equities,WHR,2022,12,0.0
Virtous,Equities,WHR,2022,12,0.0
Gohen,Equities,WHR,2022,12,0.0
Belaware,Equities,WM,2023,1,0.0
Virtous,Equities,WM,2023,1,0.0
Belaware,Equities,WM,2023,2,0.0
Virtous,Equities,WM,2023,2,0.0
Belaware,Equities,WM,2023,3,0.0
Virtous,Equities,WM,2023,3,0.0
Belaware,Equities,WM,2023,4,0.0
Virtous,Equities,WM,2023,4,0.0
Belaware,Equities,WM,2023,5,0.0
Virtous,Equities,WM,2023,5,0.0
Belaware,Equities,WM,2023,6,0.0
Virtous,Equities,WM,2023,6,0.0
Belaware,Equities,WM,2023,7,0.0
Virtous,Equities,WM,2023,7,0.0
Belaware,Equities,WM,2023,8,0.0
Virtous,Equities,WM,2023,8,0.0
Belaware,Equities,WM,2022,9,0.0
Virtous,Equities,WM,2022,9,0.0
Belaware,Equities,WM,2022,10,-15.633999999999986
Virtous,Equities,WM,2022,10,-15.633999999999986
Belaware,Equities,WM,2022,11,0.0
Virtous,Equities,WM,2022,11,0.0
Belaware,Equities,WM,2022,12,0.0
Virtous,Equities,WM,2022,12,0.0
Virtous,Equities,WMB,2023,1,0.0
Virtous,Equities,WMB,2023,2,0.0
Virtous,Equities,WMB,2023,3,0.0
Virtous,Equities,WMB,2023,4,0.0
Virtous,Equities,WMB,2023,5,0.0
Virtous,Equities,WMB,2023,6,0.0
Virtous,Equities,WMB,2023,7,0.0
Virtous,Equities,WMB,2023,8,0.0
Virtous,Equities,WMB,2022,9,0.0
Virtous,Equities,WMB,2022,10,-3.139000000000003
Virtous,Equities,WMB,2022,11,0.0
Virtous,Equities,WMB,2022,12,0.0
Catalysm,Equities,WMT,2023,1,0.0
Gohen,Equities,WMT,2023,1,0.0
Catalysm,Equities,WMT,2023,2,0.0
Gohen,Equities,WMT,2023,2,0.0
Catalysm,Equities,WMT,2023,3,0.0
Gohen,Equities,WMT,2023,3,0.0
Catalysm,Equities,WMT,2023,4,0.0
Gohen,Equities,WMT,2023,4,0.0
Catalysm,Equities,WMT,2023,5,0.0
Gohen,Equities,WMT,2023,5,0.0
Catalysm,Equities,WMT,2023,6,0.0
Gohen,Equities,WMT,2023,6,0.0
Catalysm,Equities,WMT,2023,7,0.0
Gohen,Equities,WMT,2023,7,0.0
Catalysm,Equities,WMT,2023,8,0.0
Gohen,Equities,WMT,2023,8,0.0
Catalysm,Equities,WMT,2022,9,0.0
Gohen,Equities,WMT,2022,9,0.0
Catalysm,Equities,WMT,2022,10,-14.018
Gohen,Equities,WMT,2022,10,-14.018
Catalysm,Equities,WMT,2022,11,0.0
Gohen,Equities,WMT,2022,11,0.0
Catalysm,Equities,WMT,2022,12,0.0
Gohen,Equities,WMT,2022,12,0.0
Wallington,Equities,WRB,2023,1,0.0
Wallington,Equities,WRB,2023,2,0.0
Wallington,Equities,WRB,2023,3,0.0
Wallington,Equities,WRB,2023,4,0.0
Wallington,Equities,WRB,2023,5,0.0
Wallington,Equities,WRB,2023,6,0.0
Wallington,Equities,WRB,2023,7,0.0
Wallington,Equities,WRB,2023,8,0.0
Wallington,Equities,WRB,2022,9,0.0
Wallington,Equities,WRB,2022,10,-7.352000000000004
Wallington,Equities,WRB,2022,11,0.0
Wallington,Equities,WRB,2022,12,0.0
Leeder,Equities,WRK,2023,1,0.0
Leeder,Equities,WRK,2023,2,0.0
Leeder,Equities,WRK,2023,3,0.0
Leeder,Equities,WRK,2023,4,0.0
Leeder,Equities,WRK,2023,5,0.0
Leeder,Equities,WRK,2023,6,0.0
Leeder,Equities,WRK,2023,7,0.0
Leeder,Equities,WRK,2023,8,0.0
Leeder,Equities,WRK,2022,9,0.0
Leeder,Equities,WRK,2022,10,-3.2920000000000016
Leeder,Equities,WRK,2022,11,0.0
Leeder,Equities,WRK,2022,12,0.0
Belaware,Equities,WST,2023,1,0.0
Leeder,Equities,WST,2023,1,0.0
Leeder,Equities,WST,2023,2,0.0
Belaware,Equities,WST,2023,2,0.0
Belaware,Equities,WST,2023,3,0.0
Leeder,Equities,WST,2023,3,0.0
Belaware,Equities,WST,2023,4,0.0
Leeder,Equities,WST,2023,4,0.0
Belaware,Equities,WST,2023,5,0.0
Leeder,Equities,WST,2023,5,0.0
Belaware,Equities,WST,2023,6,0.0
Leeder,Equities,WST,2023,6,0.0
Belaware,Equities,WST,2023,7,0.0
Leeder,Equities,WST,2023,7,0.0
Belaware,Equities,WST,2023,8,0.0
Leeder,Equities,WST,2023,8,0.0
Belaware,Equities,WST,2022,9,0.0
Leeder,Equities,WST,2022,9,0.0
Leeder,Equities,WST,2022,10,-22.951000000000022
Belaware,Equities,WST,2022,10,-22.951000000000022
Belaware,Equities,WST,2022,11,0.0
Leeder,Equities,WST,2022,11,0.0
Leeder,Equities,WST,2022,12,0.0
Belaware,Equities,WST,2022,12,0.0
Leeder,Equities,WTW,2023,1,0.0
Leeder,Equities,WTW,2023,2,0.0
Leeder,Equities,WTW,2023,3,0.0
Leeder,Equities,WTW,2023,4,0.0
Leeder,Equities,WTW,2023,5,0.0
Leeder,Equities,WTW,2023,6,0.0
Leeder,Equities,WTW,2023,7,0.0
Leeder,Equities,WTW,2023,8,0.0
Leeder,Equities,WTW,2022,9,0.0
Leeder,Equities,WTW,2022,10,-21.589000000000027
Leeder,Equities,WTW,2022,11,0.0
Leeder,Equities,WTW,2022,12,0.0
Magnum,Equities,WY,2023,1,0.0
Magnum,Equities,WY,2023,2,0.0
Magnum,Equities,WY,2023,3,0.0
Magnum,Equities,WY,2023,4,0.0
Magnum,Equities,WY,2023,5,0.0
Magnum,Equities,WY,2023,6,0.0
Magnum,Equities,WY,2023,7,0.0
Magnum,Equities,WY,2023,8,0.0
Magnum,Equities,WY,2022,9,0.0
Magnum,Equities,WY,2022,10,-2.9579999999999984
Magnum,Equities,WY,2022,11,0.0
Magnum,Equities,WY,2022,12,0.0
Catalysm,Equities,WYNN,2023,1,0.0
Applebead,Equities,WYNN,2023,1,0.0
Catalysm,Equities,WYNN,2023,2,0.0
Applebead,Equities,WYNN,2023,2,0.0
Catalysm,Equities,WYNN,2023,3,0.0
Applebead,Equities,WYNN,2023,3,0.0
Catalysm,Equities,WYNN,2023,4,0.0
Applebead,Equities,WYNN,2023,4,0.0
Catalysm,Equities,WYNN,2023,5,0.0
Applebead,Equities,WYNN,2023,5,0.0
Catalysm,Equities,WYNN,2023,6,0.0
Applebead,Equities,WYNN,2023,6,0.0
Catalysm,Equities,WYNN,2023,7,0.0
Applebead,Equities,WYNN,2023,7,0.0
Catalysm,Equities,WYNN,2023,8,0.0
Applebead,Equities,WYNN,2023,8,0.0
Catalysm,Equities,WYNN,2022,9,0.0
Applebead,Equities,WYNN,2022,9,0.0
Catalysm,Equities,WYNN,2022,10,-6.358999999999995
Applebead,Equities,WYNN,2022,10,-6.358999999999995
Catalysm,Equities,WYNN,2022,11,0.0
Applebead,Equities,WYNN,2022,11,0.0
Catalysm,Equities,WYNN,2022,12,0.0
Applebead,Equities,WYNN,2022,12,0.0
